Times: 0.02368617057800293, Memory: 1200500
Times: 0.002645254135131836, Memory: 1200500
Times: 0.0021593570709228516, Memory: 1200500
Times: 0.002167224884033203, Memory: 1200500
Times: 0.0018656253814697266, Memory: 1200500
Times: 0.0018451213836669922, Memory: 5992
Times: 0.0015773773193359375, Memory: 5992
Times: 0.0017611980438232422, Memory: 5992
Times: 0.0016093254089355469, Memory: 5992
Times: 0.0018541812896728516, Memory: 5992
