Times: 9.927553653717041, Memory: 943
Times: 0.0007238388061523438, Memory: 943
Times: 0.0007104873657226562, Memory: 943
Times: 0.0006082057952880859, Memory: 943
Times: 0.0005490779876708984, Memory: 943
Times: 0.0005486011505126953, Memory: 943
Times: 0.0005578994750976562, Memory: 943
Times: 0.0006139278411865234, Memory: 943
Times: 0.0005300045013427734, Memory: 943
Times: 0.0004858970642089844, Memory: 943
