Times: 14.756823539733887, Memory: 117566640
Times: 0.1665210723876953, Memory: 0
Times: 0.15919017791748047, Memory: 0
Times: 0.15677809715270996, Memory: 0
Times: 0.16467928886413574, Memory: 0
Times: 0.17321181297302246, Memory: 0
Times: 0.08416271209716797, Memory: 0
Times: 0.0749368667602539, Memory: 0
Times: 0.08096694946289062, Memory: 0
Times: 0.08773350715637207, Memory: 0
