Times: 167.08983635902405, Memory: 303038352
Times: 89.22701263427734, Memory: 303038352
Times: 63.051602363586426, Memory: 303038352
Times: 78.68493509292603, Memory: 303038352
Times: 74.0441517829895, Memory: 303038352
Times: 79.70606541633606, Memory: 303038352
Times: 45.09219264984131, Memory: 64416
Times: 48.250852823257446, Memory: 64416
Times: 45.556928634643555, Memory: 64416
Times: 39.89940428733826, Memory: 64416
