Times: 11.1778883934021, Memory: 52561941
Times: 0.0031251907348632812, Memory: 0
Times: 0.0030317306518554688, Memory: 0
Times: 0.003299713134765625, Memory: 0
Times: 0.0028722286224365234, Memory: 0
Times: 0.001439809799194336, Memory: 0
Times: 0.0012433528900146484, Memory: 0
Times: 0.0013194084167480469, Memory: 0
Times: 0.0014770030975341797, Memory: 0
Times: 0.00133514404296875, Memory: 0
