Times: 0.32886528968811035, Memory: 3663546
Times: 0.0009484291076660156, Memory: 0
Times: 0.0008442401885986328, Memory: 0
Times: 0.0008318424224853516, Memory: 0
Times: 0.000820159912109375, Memory: 0
Times: 0.001026153564453125, Memory: 0
Times: 0.0008749961853027344, Memory: 0
Times: 0.0006971359252929688, Memory: 0
Times: 0.0006787776947021484, Memory: 0
Times: 0.0007038116455078125, Memory: 0
