Times: 0.31160426139831543, Memory: 1200500
Times: 0.07501435279846191, Memory: 1200500
Times: 0.10353541374206543, Memory: 1200500
Times: 0.08088898658752441, Memory: 1200500
Times: 0.06937956809997559, Memory: 1200500
Times: 0.06867718696594238, Memory: 5992
Times: 1.447507381439209, Memory: 5992
Times: 0.0871126651763916, Memory: 5992
Times: 0.07356524467468262, Memory: 5992
Times: 0.07686042785644531, Memory: 5992
