Times: 53.028886795043945, Memory: 212704589
Times: 59.28963279724121, Memory: 212704589
Times: 53.771427392959595, Memory: 210756818
Times: 56.19064474105835, Memory: 210756818
Times: 53.00444531440735, Memory: 206052153
Times: 58.066627502441406, Memory: 206052153
Times: 18.86658477783203, Memory: 210756818
Times: 15.096182107925415, Memory: 210756818
Times: 18.500001430511475, Memory: 206052153
Times: 15.042823791503906, Memory: 206052153
