Times: 0.18650126457214355, Memory: 5692529
Times: 0.18179941177368164, Memory: 0
Times: 0.12729716300964355, Memory: 0
Times: 0.128828763961792, Memory: 0
Times: 0.12540054321289062, Memory: 0
Times: 0.17453980445861816, Memory: 0
Times: 0.005545854568481445, Memory: 0
Times: 0.005700826644897461, Memory: 0
Times: 0.005609035491943359, Memory: 0
Times: 0.0069732666015625, Memory: 0
