Times: 3.1845850944519043, Memory: 82225840
Times: 2.050572156906128, Memory: 0
Times: 2.0169553756713867, Memory: 0
Times: 4.146458864212036, Memory: 0
Times: 2.0064706802368164, Memory: 0
Times: 2.0779614448547363, Memory: 0
Times: 0.051534175872802734, Memory: 0
Times: 0.05261683464050293, Memory: 0
Times: 0.047492265701293945, Memory: 0
Times: 0.05200076103210449, Memory: 0
