Times: 0.736419677734375, Memory: 39
Times: 0.7093188762664795, Memory: 39
Times: 0.6146957874298096, Memory: 39
Times: 0.6366026401519775, Memory: 39
Times: 0.6821119785308838, Memory: 39
Times: 0.7163505554199219, Memory: 65
Times: 0.7780106067657471, Memory: 65
Times: 0.7501139640808105, Memory: 65
Times: 0.773716926574707, Memory: 65
Times: 0.7842135429382324, Memory: 65
