Times: 0.03674912452697754, Memory: 391
Times: 0.0023813247680664062, Memory: 0
Times: 0.0022847652435302734, Memory: 0
Times: 0.0024042129516601562, Memory: 0
Times: 0.002186298370361328, Memory: 0
Times: 0.0021240711212158203, Memory: 0
Times: 0.002560853958129883, Memory: 0
Times: 0.002379179000854492, Memory: 0
Times: 0.002568960189819336, Memory: 0
Times: 0.002397298812866211, Memory: 0
