Times: 1.5261294841766357, Memory: 391
Times: 0.002596616744995117, Memory: 0
Times: 0.0024657249450683594, Memory: 0
Times: 0.0021703243255615234, Memory: 0
Times: 0.002457857131958008, Memory: 0
Times: 0.0023202896118164062, Memory: 0
Times: 0.0021810531616210938, Memory: 0
Times: 0.002544879913330078, Memory: 0
Times: 0.0024688243865966797, Memory: 0
Times: 0.002622842788696289, Memory: 0
