Times: 0.5111091136932373, Memory: 56445298
Times: 0.07475638389587402, Memory: 0
Times: 0.06814885139465332, Memory: 0
Times: 0.06134819984436035, Memory: 0
Times: 0.061618804931640625, Memory: 0
Times: 0.05795860290527344, Memory: 0
Times: 0.033774375915527344, Memory: 0
Times: 0.03152012825012207, Memory: 0
Times: 0.036609649658203125, Memory: 0
Times: 0.03655695915222168, Memory: 0
