Times: 0.18516969680786133, Memory: 3921115
Times: 0.019549131393432617, Memory: 0
Times: 0.019402027130126953, Memory: 0
Times: 0.01741933822631836, Memory: 0
Times: 0.018033742904663086, Memory: 0
Times: 0.01684856414794922, Memory: 0
Times: 0.018384218215942383, Memory: 0
Times: 0.016927003860473633, Memory: 0
Times: 0.016910552978515625, Memory: 0
Times: 0.016824722290039062, Memory: 0
