Times: 7.732069253921509, Memory: 56445298
Times: 0.06802511215209961, Memory: 0
Times: 0.06009173393249512, Memory: 0
Times: 0.05966830253601074, Memory: 0
Times: 0.07396268844604492, Memory: 0
Times: 0.051718950271606445, Memory: 0
Times: 0.027332305908203125, Memory: 0
Times: 0.02861762046813965, Memory: 0
Times: 0.027141332626342773, Memory: 0
Times: 0.03058600425720215, Memory: 0
