Times: 10.469877243041992, Memory: 69058772
Times: 3.079904794692993, Memory: 69058772
Times: 0.9631240367889404, Memory: 69058772
Times: 0.9731090068817139, Memory: 69058772
Times: 1.1142427921295166, Memory: 69058772
Times: 1.120157241821289, Memory: 69058772
Times: 1.022484540939331, Memory: 23320
Times: 1.0309395790100098, Memory: 23320
Times: 1.1872823238372803, Memory: 23320
Times: 0.926142692565918, Memory: 23320
