Times: 18.216463565826416, Memory: 69058772
Times: 10.365108966827393, Memory: 69058772
Times: 9.784903049468994, Memory: 69058772
Times: 11.622022867202759, Memory: 69058772
Times: 9.375163316726685, Memory: 69058772
Times: 9.018022060394287, Memory: 69058772
Times: 10.933852195739746, Memory: 23320
Times: 8.976742506027222, Memory: 23320
Times: 8.746442317962646, Memory: 23320
Times: 8.536754846572876, Memory: 23320
