Times: 319.1110146045685, Memory: 132205968
Times: 20.84027123451233, Memory: 0
Times: 23.626575231552124, Memory: 0
Times: 24.867728233337402, Memory: 0
Times: 22.06327509880066, Memory: 0
Times: 24.09229016304016, Memory: 0
Times: 5.961038589477539, Memory: 0
Times: 5.836777925491333, Memory: 0
Times: 6.996642351150513, Memory: 0
Times: 6.09261679649353, Memory: 0
