Times: 1.4803006649017334, Memory: 320015672
Times: 0.7956523895263672, Memory: 320015672
Times: 0.5735037326812744, Memory: 320000063
Times: 0.5892868041992188, Memory: 320000063
Times: 0.581777811050415, Memory: 320000055
Times: 0.6405477523803711, Memory: 320000055
Times: 0.5292952060699463, Memory: 211552668
Times: 0.49353528022766113, Memory: 211552668
Times: 0.5159683227539062, Memory: 211552660
Times: 0.5446875095367432, Memory: 211552660
