Times: 1.8113853931427002, Memory: 31549025
Times: 0.01198124885559082, Memory: 0
Times: 0.012582063674926758, Memory: 0
Times: 0.013393402099609375, Memory: 0
Times: 0.01225733757019043, Memory: 0
Times: 0.011974096298217773, Memory: 0
Times: 0.013084173202514648, Memory: 0
Times: 0.010238170623779297, Memory: 0
Times: 0.01120138168334961, Memory: 0
Times: 0.01130056381225586, Memory: 0
