Times: 0.0356447696685791, Memory: 2037684
Times: 0.03966832160949707, Memory: 2037684
Times: 0.030936479568481445, Memory: 2037684
Times: 0.034594058990478516, Memory: 2037684
Times: 0.032917022705078125, Memory: 2037684
Times: 0.029645681381225586, Memory: 2037684
Times: 0.015974044799804688, Memory: 10281
Times: 0.01795649528503418, Memory: 10281
Times: 0.01909780502319336, Memory: 10281
Times: 0.016952037811279297, Memory: 10281
