Times: 0.4208552837371826, Memory: 2037684
Times: 0.22395658493041992, Memory: 2037684
Times: 0.2091214656829834, Memory: 2037684
Times: 0.20684576034545898, Memory: 2037684
Times: 0.20468640327453613, Memory: 2037684
Times: 0.20595622062683105, Memory: 2037684
Times: 0.18201446533203125, Memory: 10281
Times: 0.16977620124816895, Memory: 10281
Times: 0.17354369163513184, Memory: 10281
Times: 0.16614508628845215, Memory: 10281
