Times: 1.4375765323638916, Memory: 33150329
Times: 1.9317927360534668, Memory: 0
Times: 0.3437626361846924, Memory: 0
Times: 0.3431131839752197, Memory: 0
Times: 0.3672018051147461, Memory: 0
Times: 0.3426692485809326, Memory: 0
Times: 0.019149303436279297, Memory: 0
Times: 0.018407821655273438, Memory: 0
Times: 0.02048659324645996, Memory: 0
Times: 0.021312713623046875, Memory: 0
