Times: 0.44502758979797363, Memory: 2254107
Times: 0.015259265899658203, Memory: 0
Times: 0.013485193252563477, Memory: 0
Times: 0.01377725601196289, Memory: 0
Times: 0.013825416564941406, Memory: 0
Times: 0.013507366180419922, Memory: 0
Times: 0.002216815948486328, Memory: 0
Times: 0.002128124237060547, Memory: 0
Times: 0.0021216869354248047, Memory: 0
Times: 0.0021593570709228516, Memory: 0
