Times: 86.5506854057312, Memory: 139525648
Times: 0.10102558135986328, Memory: 0
Times: 0.06551003456115723, Memory: 0
Times: 0.044173479080200195, Memory: 0
Times: 0.06133532524108887, Memory: 0
Times: 0.05434155464172363, Memory: 0
Times: 0.07028627395629883, Memory: 0
Times: 0.0651693344116211, Memory: 0
Times: 0.09230327606201172, Memory: 0
Times: 0.0760190486907959, Memory: 0
