Times: 0.2482283115386963, Memory: 2334757
Times: 0.012602806091308594, Memory: 0
Times: 0.00616002082824707, Memory: 0
Times: 0.0065042972564697266, Memory: 0
Times: 0.007081508636474609, Memory: 0
Times: 0.009667634963989258, Memory: 0
Times: 0.010696887969970703, Memory: 0
Times: 0.010589122772216797, Memory: 0
Times: 0.012125015258789062, Memory: 0
Times: 0.011451482772827148, Memory: 0
