Times: 0.7760848999023438, Memory: 1606320
Times: 0.49524402618408203, Memory: 1606320
Times: 0.4305546283721924, Memory: 1600071
Times: 0.4304018020629883, Memory: 1600071
Times: 0.4685192108154297, Memory: 1600063
Times: 0.47133779525756836, Memory: 1600063
Times: 0.438004732131958, Memory: 1600071
Times: 0.42433929443359375, Memory: 1600071
Times: 0.4429285526275635, Memory: 1600063
Times: 0.4242422580718994, Memory: 1600063
