Times: 5.667026519775391, Memory: 65424096
Times: 5.1696765422821045, Memory: 65424096
Times: 4.626248359680176, Memory: 65424096
Times: 3.8370304107666016, Memory: 65424096
Times: 6.090332984924316, Memory: 65424096
Times: 3.881920099258423, Memory: 65424096
Times: 2.099871873855591, Memory: 22080
Times: 1.8522424697875977, Memory: 22080
Times: 1.893608808517456, Memory: 22080
Times: 1.9453754425048828, Memory: 22080
