Times: 6.572064161300659, Memory: 1200496
Times: 1.0814282894134521, Memory: 1200496
Times: 1.0452330112457275, Memory: 1200496
Times: 1.077918291091919, Memory: 1200496
Times: 1.0254714488983154, Memory: 1200496
Times: 0.8199059963226318, Memory: 5988
Times: 0.7809169292449951, Memory: 5988
Times: 0.8070106506347656, Memory: 5988
Times: 0.7839004993438721, Memory: 5988
Times: 0.8012347221374512, Memory: 5988
