Times: 1.0422699451446533, Memory: 29443347
Times: 1.031977891921997, Memory: 29443347
Times: 0.8512744903564453, Memory: 29443347
Times: 0.8104896545410156, Memory: 29443347
Times: 0.8509292602539062, Memory: 29443347
Times: 0.8410089015960693, Memory: 29443347
Times: 0.38452935218811035, Memory: 25374
Times: 0.38706016540527344, Memory: 25374
Times: 0.3974008560180664, Memory: 25374
Times: 0.39937591552734375, Memory: 25374
