Times: 21.64586615562439, Memory: 200024560
Times: 86.40907621383667, Memory: 200024560
Times: 48.571685791015625, Memory: 200000071
Times: 72.61761426925659, Memory: 200000071
Times: 81.13665914535522, Memory: 200000063
Times: 51.73132514953613, Memory: 200000063
Times: 23.53673028945923, Memory: 200000071
Times: 10.799803256988525, Memory: 200000071
Times: 23.796254634857178, Memory: 200000063
Times: 13.174318790435791, Memory: 200000063
