Times: 0.48293018341064453, Memory: 29443347
Times: 0.4914834499359131, Memory: 29443347
Times: 0.4814443588256836, Memory: 29443347
Times: 0.46817898750305176, Memory: 29443347
Times: 0.47065186500549316, Memory: 29443347
Times: 0.22898006439208984, Memory: 25374
Times: 0.21996021270751953, Memory: 25374
Times: 0.21712374687194824, Memory: 25374
Times: 0.24417543411254883, Memory: 25374
Times: 0.21988534927368164, Memory: 25374
