Times: 5.519515752792358, Memory: 46605360
Times: 0.22979021072387695, Memory: 0
Times: 0.21596741676330566, Memory: 0
Times: 0.2140812873840332, Memory: 0
Times: 0.21204209327697754, Memory: 0
Times: 0.013213872909545898, Memory: 0
Times: 0.012290000915527344, Memory: 0
Times: 0.01133108139038086, Memory: 0
Times: 0.011397361755371094, Memory: 0
Times: 0.011399984359741211, Memory: 0
