Times: 7.720167636871338, Memory: 151809182
Times: 0.9256870746612549, Memory: 0
Times: 0.9013924598693848, Memory: 0
Times: 0.931037187576294, Memory: 0
Times: 0.8905105590820312, Memory: 0
Times: 0.04248952865600586, Memory: 0
Times: 0.04085230827331543, Memory: 0
Times: 0.04083991050720215, Memory: 0
Times: 0.04049825668334961, Memory: 0
Times: 0.046376705169677734, Memory: 0
