Times: 2.433959484100342, Memory: 29443347
Times: 2.070357084274292, Memory: 29443347
Times: 3.8777403831481934, Memory: 29443347
Times: 2.1115896701812744, Memory: 29443347
Times: 2.1000139713287354, Memory: 29443347
Times: 1.4649410247802734, Memory: 25374
Times: 1.421097755432129, Memory: 25374
Times: 1.3522851467132568, Memory: 25374
Times: 1.3993797302246094, Memory: 25374
Times: 1.37501859664917, Memory: 25374
